Edition,Country,City,Sport,Discipline,Athlete,Team,NOC,Gender,Event,Event_gender,Medal
1964,Japan,Tokyo,Athletics,Athletics,"HYMAN, Dorothy",United Kingdom,GBR,Women,4x100m relay,W,Bronze
1964,Japan,Tokyo,Athletics,Athletics,"SIMPSON, Janet Mary",United Kingdom,GBR,Women,4x100m relay,W,Bronze
1964,Japan,Tokyo,Athletics,Athletics,"BRIGHTWELL, Robbie Ian",United Kingdom,GBR,Men,4x400m relay,M,Silver
1964,Japan,Tokyo,Athletics,Athletics,"COOPER, John Hugh",United Kingdom,GBR,Men,4x400m relay,M,Silver
1964,Japan,Tokyo,Athletics,Athletics,"GRAHAM, Timothy Joseph Michael",United Kingdom,GBR,Men,4x400m relay,M,Silver
1964,Japan,Tokyo,Athletics,Athletics,"METCALFE, Adrian Peter",United Kingdom,GBR,Men,4x400m relay,M,Silver
1964,Japan,Tokyo,Athletics,Athletics,"NIHILL, Paul Vincent",United Kingdom,GBR,Men,50km walk,M,Silver
1964,Japan,Tokyo,Athletics,Athletics,"PACKER, Ann Elizabeth",United Kingdom,GBR,Women,800m,W,Gold
1964,Japan,Tokyo,Athletics,Athletics,"DAVIES, Lynn",United Kingdom,GBR,Men,long jump,M,Gold
1964,Japan,Tokyo,Athletics,Athletics,"BIGNAL-RAND, Mary Denise",United Kingdom,GBR,Women,long jump,W,Gold
1964,Japan,Tokyo,Athletics,Athletics,"HEATLEY, Benjamin Basil",United Kingdom,GBR,Men,marathon,M,Silver
1964,Japan,Tokyo,Athletics,Athletics,"BIGNAL-RAND, Mary Denise",United Kingdom,GBR,Women,pentathlon,W,Silver
1964,Japan,Tokyo,Equestrian,Jumping,"ROBESON, Peter David",United Kingdom,GBR,Men,individual,X,Bronze
1964,Japan,Tokyo,Fencing,Fencing,"HOSKYNS, Henry William Furse",United Kingdom,GBR,Men,épée individual,M,Silver
1964,Japan,Tokyo,Rowing,Rowing,"BARRY, William Louis",United Kingdom,GBR,Men,four without coxswain (4-),M,Silver
1964,Japan,Tokyo,Rowing,Rowing,"JAMES, John Jesse",United Kingdom,GBR,Men,four without coxswain (4-),M,Silver
1964,Japan,Tokyo,Rowing,Rowing,"RUSSELL, John Michael",United Kingdom,GBR,Men,four without coxswain (4-),M,Silver
1964,Japan,Tokyo,Rowing,Rowing,"WARDELL-YERBURGH, Hugh Arthur",United Kingdom,GBR,Men,four without coxswain (4-),M,Silver
1964,Japan,Tokyo,Sailing,Sailing,"MORGAN, Anthony William Crawfort",United Kingdom,GBR,Men,flying dutchman,X,Silver
1964,Japan,Tokyo,Sailing,Sailing,"MUSTO, Franklyn Keith",United Kingdom,GBR,Men,flying dutchman,X,Silver
1964,Japan,Tokyo,Weightlifting,Weightlifting,"MARTIN, Louis George",United Kingdom,GBR,Men,"82.5 - 90kg, total (middle-heavyweight)",M,Silver
1972,West Germany (now Germany),Munich,Aquatics,Swimming,"WILKIE, David Andrew",United Kingdom,GBR,Men,200m breaststroke,M,Silver
1972,West Germany (now Germany),Munich,Athletics,Athletics,"HEMERY, David Peter",United Kingdom,GBR,Men,400m hurdles,M,Bronze
1972,West Germany (now Germany),Munich,Athletics,Athletics,"HEMERY, David Peter",United Kingdom,GBR,Men,4x400m relay,M,Silver
1972,West Germany (now Germany),Munich,Athletics,Athletics,"JENKINS, David Andrew",United Kingdom,GBR,Men,4x400m relay,M,Silver
1972,West Germany (now Germany),Munich,Athletics,Athletics,"PASCOE, Alan Peter",United Kingdom,GBR,Men,4x400m relay,M,Silver
1972,West Germany (now Germany),Munich,Athletics,Athletics,"REYNOLDS, Martin Edward",United Kingdom,GBR,Men,4x400m relay,M,Silver
1972,West Germany (now Germany),Munich,Athletics,Athletics,"STEWART, Ian",United Kingdom,GBR,Men,5000m,M,Bronze
1972,West Germany (now Germany),Munich,Athletics,Athletics,"PETERS, Mary",United Kingdom,GBR,Women,pentathlon,W,Gold
1972,West Germany (now Germany),Munich,Boxing,Boxing,"EVANS, Ralph",United Kingdom,GBR,Men,- 48kg (light-flyweight),M,Bronze
1972,West Germany (now Germany),Munich,Boxing,Boxing,"TURPIN, George",United Kingdom,GBR,Men,51 - 54kg (bantamweight),M,Bronze
1972,West Germany (now Germany),Munich,Boxing,Boxing,"MINTER, Alan",United Kingdom,GBR,Men,67 - 71kg (light-middleweight),M,Bronze
1972,West Germany (now Germany),Munich,Cycling,Cycling Track,"BENNETT, Michael John",United Kingdom,GBR,Men,Team Pursuit (4000m),M,Bronze
1972,West Germany (now Germany),Munich,Cycling,Cycling Track,"HALLAM, Ian",United Kingdom,GBR,Men,Team Pursuit (4000m),M,Bronze
1972,West Germany (now Germany),Munich,Cycling,Cycling Track,"KEEBLE, Ronald James",United Kingdom,GBR,Men,Team Pursuit (4000m),M,Bronze
1972,West Germany (now Germany),Munich,Cycling,Cycling Track,"MOORE, William",United Kingdom,GBR,Men,Team Pursuit (4000m),M,Bronze
1972,West Germany (now Germany),Munich,Equestrian,Eventing,"MEADE, Richard John Hanray",United Kingdom,GBR,Men,individual,X,Gold
1972,West Germany (now Germany),Munich,Equestrian,Eventing,"MEADE, Richard John Hanray",United Kingdom,GBR,Men,team,X,Gold
1972,West Germany (now Germany),Munich,Equestrian,Eventing,"PHILLIPS, Mark Anthony Peter",United Kingdom,GBR,Men,team,X,Gold
1972,West Germany (now Germany),Munich,Equestrian,Eventing,"GORDON-WATSON, Mary Diana",United Kingdom,GBR,Women,team,X,Gold
1972,West Germany (now Germany),Munich,Equestrian,Eventing,"PARKER, Bridget",United Kingdom,GBR,Women,team,X,Gold
1972,West Germany (now Germany),Munich,Equestrian,Jumping,"MOORE, Ann Elizabeth",United Kingdom,GBR,Women,individual,X,Silver
1972,West Germany (now Germany),Munich,Judo,Judo,"JACKS, Brian Albert Thomas",United Kingdom,GBR,Men,70 - 80kg (middleweight),M,Bronze
1972,West Germany (now Germany),Munich,Judo,Judo,"STARBROOK, David Colin",United Kingdom,GBR,Men,80 - 93kg (half-heavyweight),M,Silver
1972,West Germany (now Germany),Munich,Judo,Judo,"PARISI, Angelo",United Kingdom,GBR,Men,open category,M,Bronze
1972,West Germany (now Germany),Munich,Sailing,Sailing,"DAVIES, Christopher",United Kingdom,GBR,Men,flying dutchman,X,Gold
1972,West Germany (now Germany),Munich,Sailing,Sailing,"PATTISSON, Rodney Stuart",United Kingdom,GBR,Men,flying dutchman,X,Gold
1972,West Germany (now Germany),Munich,Sailing,Sailing,"HUNT, David Charles Gower",United Kingdom,GBR,Men,tempest,X,Silver
1972,West Germany (now Germany),Munich,Sailing,Sailing,"WARREN, Alan Kemp",United Kingdom,GBR,Men,tempest,X,Silver
1972,West Germany (now Germany),Munich,Shooting,Shooting,"KYNOCH, John Marriott",United Kingdom,GBR,Men,50m running target (30+30 shots),X,Bronze
1976,Canada,Montreal,Aquatics,Swimming,"WILKIE, David Andrew",United Kingdom,GBR,Men,100m breaststroke,M,Silver
1976,Canada,Montreal,Aquatics,Swimming,"WILKIE, David Andrew",United Kingdom,GBR,Men,200m breaststroke,M,Gold
1976,Canada,Montreal,Aquatics,Swimming,"BRINKLEY, Brian",United Kingdom,GBR,Men,4x200m freestyle relay,M,Bronze
1976,Canada,Montreal,Aquatics,Swimming,"DOWNIE, Gordon Hunter",United Kingdom,GBR,Men,4x200m freestyle relay,M,Bronze
1976,Canada,Montreal,Aquatics,Swimming,"DUNNE, David Michael",United Kingdom,GBR,Men,4x200m freestyle relay,M,Bronze
1976,Canada,Montreal,Aquatics,Swimming,"MCCLATCHEY, Alan",United Kingdom,GBR,Men,4x200m freestyle relay,M,Bronze
1976,Canada,Montreal,Athletics,Athletics,"FOSTER, Brendan",United Kingdom,GBR,Men,10000m,M,Bronze
1976,Canada,Montreal,Boxing,Boxing,"COWDELL, Patrick",United Kingdom,GBR,Men,51 - 54kg (bantamweight),M,Bronze
1976,Canada,Montreal,Cycling,Cycling Track,"BANBURY, Ian",United Kingdom,GBR,Men,Team Pursuit (4000m),M,Bronze
1976,Canada,Montreal,Cycling,Cycling Track,"BENNETT, Michael John",United Kingdom,GBR,Men,Team Pursuit (4000m),M,Bronze
1976,Canada,Montreal,Cycling,Cycling Track,"CROKER, Robin",United Kingdom,GBR,Men,Team Pursuit (4000m),M,Bronze
1976,Canada,Montreal,Cycling,Cycling Track,"HALLAM, Ian",United Kingdom,GBR,Men,Team Pursuit (4000m),M,Bronze
1976,Canada,Montreal,Judo,Judo,"STARBROOK, David Colin",United Kingdom,GBR,Men,80 - 93kg (half-heavyweight),M,Bronze
1976,Canada,Montreal,Judo,Judo,"REMFRY, Keith",United Kingdom,GBR,Men,open category,M,Silver
1976,Canada,Montreal,Modern Pentathlon,Modern Pentath.,"FOX, Jeremy Robert",United Kingdom,GBR,Men,Team competition,M,Gold
1976,Canada,Montreal,Modern Pentathlon,Modern Pentath.,"NIGHTINGALE, Robert",United Kingdom,GBR,Men,Team competition,M,Gold
1976,Canada,Montreal,Modern Pentathlon,Modern Pentath.,"PARKER, Adrian Philip",United Kingdom,GBR,Men,Team competition,M,Gold
1976,Canada,Montreal,Rowing,Rowing,"BAILLIEU, Christopher",United Kingdom,GBR,Men,double sculls (2x),M,Silver
1976,Canada,Montreal,Rowing,Rowing,"HART, Michael John",United Kingdom,GBR,Men,double sculls (2x),M,Silver
1976,Canada,Montreal,Rowing,Rowing,"CLARK, Richard James Scott",United Kingdom,GBR,Men,eight with coxswain (8+),M,Silver
1976,Canada,Montreal,Rowing,Rowing,"CROOKS, Timothy John",United Kingdom,GBR,Men,eight with coxswain (8+),M,Silver
1976,Canada,Montreal,Rowing,Rowing,"LESTER, Richard C.",United Kingdom,GBR,Men,eight with coxswain (8+),M,Silver
1976,Canada,Montreal,Rowing,Rowing,"MATHESON, Hugh Patrick",United Kingdom,GBR,Men,eight with coxswain (8+),M,Silver
1976,Canada,Montreal,Rowing,Rowing,"MAXWELL, David Lindsay",United Kingdom,GBR,Men,eight with coxswain (8+),M,Silver
1976,Canada,Montreal,Rowing,Rowing,"ROBERTSON, Leonard David",United Kingdom,GBR,Men,eight with coxswain (8+),M,Silver
1976,Canada,Montreal,Rowing,Rowing,"SMALLBONE, Frederick John",United Kingdom,GBR,Men,eight with coxswain (8+),M,Silver
1976,Canada,Montreal,Rowing,Rowing,"SWEENEY, Patrick John",United Kingdom,GBR,Men,eight with coxswain (8+),M,Silver
1976,Canada,Montreal,Rowing,Rowing,"YALLOP, John C.",United Kingdom,GBR,Men,eight with coxswain (8+),M,Silver
1976,Canada,Montreal,Sailing,Sailing,"BROOKE-HOUGHTON, Julian",United Kingdom,GBR,Men,flying dutchman,X,Silver
1976,Canada,Montreal,Sailing,Sailing,"PATTISSON, Rodney Stuart",United Kingdom,GBR,Men,flying dutchman,X,Silver
1976,Canada,Montreal,Sailing,Sailing,"OSBORN, John",United Kingdom,GBR,Men,Tornado - Multihull,X,Gold
1976,Canada,Montreal,Sailing,Sailing,"WHITE, Reginald J.",United Kingdom,GBR,Men,Tornado - Multihull,X,Gold
1980,U.S.S.R. (now Russia),Moscow,Aquatics,Swimming,"GOODHEW, Dunkan",United Kingdom,GBR,Men,100m breaststroke,M,Gold
1980,U.S.S.R. (now Russia),Moscow,Aquatics,Swimming,"HUBBLE, Philip",United Kingdom,GBR,Men,200m butterfly,M,Silver
1980,U.S.S.R. (now Russia),Moscow,Aquatics,Swimming,"DAVIES, Sharron Elizabeth",United Kingdom,GBR,Women,400m individual medley,W,Silver
1980,U.S.S.R. (now Russia),Moscow,Aquatics,Swimming,"ABRAHAM, Gary",United Kingdom,GBR,Men,4x100m medley relay,M,Bronze
1980,U.S.S.R. (now Russia),Moscow,Aquatics,Swimming,"GOODHEW, Dunkan",United Kingdom,GBR,Men,4x100m medley relay,M,Bronze
1980,U.S.S.R. (now Russia),Moscow,Aquatics,Swimming,"LOWE, David",United Kingdom,GBR,Men,4x100m medley relay,M,Bronze
1980,U.S.S.R. (now Russia),Moscow,Aquatics,Swimming,"SMITH, Martin",United Kingdom,GBR,Men,4x100m medley relay,M,Bronze
1980,U.S.S.R. (now Russia),Moscow,Aquatics,Swimming,"CROFT, June",United Kingdom,GBR,Women,4x100m medley relay,W,Silver
1980,U.S.S.R. (now Russia),Moscow,Aquatics,Swimming,"JAMESON, Helen",United Kingdom,GBR,Women,4x100m medley relay,W,Silver
1980,U.S.S.R. (now Russia),Moscow,Aquatics,Swimming,"KELLY-HOHMANN, Margaret",United Kingdom,GBR,Women,4x100m medley relay,W,Silver
1980,U.S.S.R. (now Russia),Moscow,Aquatics,Swimming,"OSGERBY, Ann",United Kingdom,GBR,Women,4x100m medley relay,W,Silver
1980,U.S.S.R. (now Russia),Moscow,Athletics,Athletics,"WELLS, Allan",United Kingdom,GBR,Men,100m,M,Gold
1980,U.S.S.R. (now Russia),Moscow,Athletics,Athletics,"OVETT, Steve",United Kingdom,GBR,Men,1500m,M,Bronze
1980,U.S.S.R. (now Russia),Moscow,Athletics,Athletics,"COE, Sebastian",United Kingdom,GBR,Men,1500m,M,Gold
1980,U.S.S.R. (now Russia),Moscow,Athletics,Athletics,"WELLS, Allan",United Kingdom,GBR,Men,200m,M,Silver
1980,U.S.S.R. (now Russia),Moscow,Athletics,Athletics,"OAKES, Gary",United Kingdom,GBR,Men,400m hurdles,M,Bronze
1980,U.S.S.R. (now Russia),Moscow,Athletics,Athletics,"GODDARD-CALLENDER, Beverley",United Kingdom,GBR,Women,4x100m relay,W,Bronze
1980,U.S.S.R. (now Russia),Moscow,Athletics,Athletics,"HUNTE-OAKES, Heather",United Kingdom,GBR,Women,4x100m relay,W,Bronze
1980,U.S.S.R. (now Russia),Moscow,Athletics,Athletics,"LANNAMAN, Sonia",United Kingdom,GBR,Women,4x100m relay,W,Bronze
1980,U.S.S.R. (now Russia),Moscow,Athletics,Athletics,"SMALLWOOD-COOK, Kathryn",United Kingdom,GBR,Women,4x100m relay,W,Bronze
1980,U.S.S.R. (now Russia),Moscow,Athletics,Athletics,"HOYTE-SMITH, Joslyn",United Kingdom,GBR,Women,4x400m relay,W,Bronze
1980,U.S.S.R. (now Russia),Moscow,Athletics,Athletics,"MACDONALD, Linsey",United Kingdom,GBR,Women,4x400m relay,W,Bronze
1980,U.S.S.R. (now Russia),Moscow,Athletics,Athletics,"MACGREGOR, Janine",United Kingdom,GBR,Women,4x400m relay,W,Bronze
1980,U.S.S.R. (now Russia),Moscow,Athletics,Athletics,"PROBERT-SCUTT, Michelle",United Kingdom,GBR,Women,4x400m relay,W,Bronze
1980,U.S.S.R. (now Russia),Moscow,Athletics,Athletics,"OVETT, Steve",United Kingdom,GBR,Men,800m,M,Gold
1980,U.S.S.R. (now Russia),Moscow,Athletics,Athletics,"COE, Sebastian",United Kingdom,GBR,Men,800m,M,Silver
1980,U.S.S.R. (now Russia),Moscow,Athletics,Athletics,"THOMPSON, Daley",United Kingdom,GBR,Men,decathlon,M,Gold
1980,U.S.S.R. (now Russia),Moscow,Boxing,Boxing,"WILLIS, Anthony",United Kingdom,GBR,Men,60 - 63.5kg (light-welterweight),M,Bronze
1980,U.S.S.R. (now Russia),Moscow,Judo,Judo,"ADAMS, Neil",United Kingdom,GBR,Men,65 - 71kg (lightweight),M,Silver
1980,U.S.S.R. (now Russia),Moscow,Judo,Judo,"MAPP, Arthur",United Kingdom,GBR,Men,open category,M,Bronze
